Customer_ID,Customer_Name,Gender,Age_Group,Region_ID,Signup_Date,Acquisition_Channel,Customer_Segment,City,State,Region
1980,Customer_1980,Male,55+,7,2023-02-11,Paid Ads,Gold,Bengaluru,Karnataka,South
1981,Customer_1981,Female,35-44,7,2022-11-27,Paid Ads,Silver,Bengaluru,Karnataka,South
1982,Customer_1982,Male,18-24,9,2022-01-28,Organic,Platinum,Chennai,Tamil Nadu,South
1983,Customer_1983,Male,25-34,5,2024-09-20,Referral,Bronze,Pune,Maharashtra,West
1984,Customer_1984,Other,25-34,1,2023-04-17,Referral,Bronze,Delhi NCR,Delhi,North
1985,Customer_1985,Other,45-54,3,2024-02-13,Referral,Bronze,Lucknow,Uttar Pradesh,North
1986,Customer_1986,Male,55+,12,2022-06-06,Social Media,Bronze,Indore,Madhya Pradesh,Central
1987,Customer_1987,Other,55+,10,2022-01-31,Paid Ads,Bronze,Kolkata,West Bengal,East
1988,Customer_1988,Male,55+,5,2024-03-12,Referral,Platinum,Pune,Maharashtra,West
1989,Customer_1989,Other,18-24,5,2024-11-15,Referral,Platinum,Pune,Maharashtra,West
1990,Customer_1990,Male,35-44,11,2023-02-20,Social Media,Platinum,Patna,Bihar,East
1991,Customer_1991,Female,18-24,4,2023-08-20,Social Media,Gold,Mumbai,Maharashtra,West
1992,Customer_1992,Female,55+,9,2024-09-16,Paid Ads,Platinum,Chennai,Tamil Nadu,South
1993,Customer_1993,Female,45-54,6,2022-02-05,Organic,Platinum,Ahmedabad,Gujarat,West
1994,Customer_1994,Other,18-24,7,2023-04-04,Paid Ads,Platinum,Bengaluru,Karnataka,South
1995,Customer_1995,Female,55+,2,2024-01-28,Referral,Gold,Jaipur,Rajasthan,North
1996,Customer_1996,Other,18-24,2,2022-10-22,Paid Ads,Silver,Jaipur,Rajasthan,North
1997,Customer_1997,Other,25-34,2,2024-09-30,Paid Ads,Platinum,Jaipur,Rajasthan,North
1998,Customer_1998,Other,55+,4,2024-08-27,Organic,Platinum,Mumbai,Maharashtra,West
1999,Customer_1999,Female,35-44,12,2023-06-01,Referral,Silver,Indore,Madhya Pradesh,Central
2000,Customer_2000,Female,55+,10,2022-03-16,Social Media,Bronze,Kolkata,West Bengal,East
